x,y
-2.084535,-2.195621
-2.08484,-2.198062
-2.086061,-2.194705
-2.085756,-2.195926
-2.087282,-2.196231
-2.087892,-2.197757
-2.088197,-2.196231
-2.089723,-2.196536
-2.089113,-2.196536
-2.089113,-2.196536
-2.090333,-2.197757
-2.091554,-2.196536
-2.091554,-2.196231
-2.094911,-2.197757
-2.096132,-2.196841
-2.094911,-2.198367
-2.09369,-2.198367
-2.096132,-2.198062
-2.097353,-2.198672
-2.095827,-2.198062
-2.094911,-2.198977
-2.098268,-2.196841
-2.097658,-2.198367
-2.098268,-2.198062
-2.100099,-2.200198
-2.10132,-2.199283
-2.100099,-2.197757
-2.100099,-2.198672
-2.100709,-2.198672
-2.102235,-2.198367
-2.10254,-2.200198
-2.105592,-2.198367
-2.105897,-2.199893
-2.107118,-2.199893
-2.107728,-2.199893
-2.108949,-2.200503
-2.111086,-2.201114
-2.111391,-2.200503
-2.111696,-2.200809
-2.113527,-2.200503
-2.113527,-2.202334
-2.115969,-2.20386
-2.115053,-2.202029
-2.114748,-2.20264
-2.117495,-2.201419
-2.117189,-2.20264
-2.118105,-2.202945
-2.11902,-2.202945
-2.121767,-2.201419
-2.121462,-2.20264
-2.120546,-2.202334
-2.120546,-2.202945
-2.123598,-2.202334
-2.123598,-2.20325
-2.123293,-2.202945
-2.124819,-2.204471
-2.124208,-2.20325
-2.126345,-2.205081
-2.127565,-2.205081
-2.127871,-2.203555
-2.128481,-2.203555
-2.129396,-2.20325
-2.130922,-2.204471
-2.132143,-2.202945
-2.131838,-2.203555
-2.131227,-2.204776
-2.133364,-2.205081
-2.135195,-2.205691
-2.13489,-2.204471
-2.137331,-2.205386
-2.135805,-2.205081
-2.139467,-2.204776
-2.138247,-2.205081
-2.138857,-2.205386
-2.138857,-2.207217
-2.141909,-2.207217
-2.139467,-2.205997
-2.141299,-2.205081
-2.140994,-2.205386
-2.141299,-2.207522
-2.141299,-2.205386
-2.141299,-2.207522
-2.142519,-2.207217
-2.142214,-2.206912
-2.14374,-2.207217
-2.14374,-2.207522
-2.144045,-2.207522
-2.145876,-2.205997
-2.145571,-2.205691
-2.144351,-2.208133
-2.145571,-2.207522
-2.146792,-2.207828
-2.145571,-2.205691
-2.147097,-2.207522
-2.146182,-2.207522
-2.148623,-2.205386
-2.148318,-2.207828
-2.147097,-2.207217
-2.148623,-2.207217
-2.148013,-2.207522
-2.149233,-2.207828
-2.15137,-2.205386
-2.151064,-2.206302
-2.149844,-2.207828
-2.153811,-2.207522
-2.153811,-2.206912
-2.154116,-2.207828
-2.154421,-2.209353
-2.151675,-2.208438
-2.154421,-2.208438
-2.154421,-2.206302
-2.153506,-2.207522
-2.156558,-2.207828
-2.156558,-2.209659
-2.156252,-2.209048
-2.158083,-2.207522
-2.157473,-2.210269
-2.158389,-2.209353
-2.159609,-2.209659
-2.159609,-2.210269
-2.16022,-2.210269
-2.162051,-2.210269
-2.16022,-2.21149
-2.16022,-2.207522
-2.162661,-2.209353
-2.161135,-2.209964
-2.162051,-2.209048
-2.165102,-2.209353
-2.166628,-2.209659
-2.166934,-2.207828
-2.166323,-2.210269
-2.166934,-2.209353
-2.164187,-2.212405
-2.167849,-2.213016
-2.167544,-2.210269
-2.168154,-2.211795
-2.169375,-2.210574
-2.169375,-2.210269
-2.169375,-2.213016
-2.169985,-2.210269
-2.170596,-2.2121
-2.173953,-2.209659
-2.17029,-2.213626
-2.172122,-2.21271
-2.171511,-2.2121
-2.172732,-2.21271
-2.172122,-2.214236
-2.171511,-2.213016
-2.173953,-2.211795
-2.173953,-2.212405
-2.177005,-2.214236
-2.176089,-2.214541
-2.175784,-2.213626
-2.177005,-2.215457
-2.177005,-2.215457
-2.176394,-2.216067
-2.171206,-2.214541
-2.176089,-2.215457
-2.179141,-2.213626
-2.175784,-2.214847
-2.176394,-2.215152
-2.177005,-2.215457
-2.173648,-2.214847
-2.17731,-2.214236
-2.17731,-2.213931
-2.177005,-2.216372
-2.179446,-2.216067
-2.177005,-2.215152
-2.174869,-2.216678
-2.1767,-2.214236
-2.17731,-2.216983
-2.1767,-2.216372
-2.176394,-2.217593
-2.176089,-2.217288
-2.175174,-2.217593
-2.17731,-2.214541
-2.175174,-2.218204
-2.173953,-2.218815
-2.174258,-2.215152
-2.173648,-2.216678
-2.175784,-2.218204
-2.173648,-2.217288
-2.174563,-2.216067
-2.171206,-2.218815
-2.172122,-2.215152
-2.169985,-2.217593
-2.172732,-2.215152
-2.169375,-2.215152
-2.171816,-2.218815
-2.17029,-2.217593
-2.169985,-2.216983
-2.16907,-2.214847
-2.17029,-2.218204
-2.168765,-2.216678
-2.166323,-2.220036
-2.164797,-2.216678
-2.162661,-2.215152
-2.162356,-2.217288
-2.164492,-2.21912
-2.162661,-2.217288
-2.16022,-2.218509
-2.161746,-2.218509
-2.16022,-2.219425
-2.162051,-2.216372
-2.160525,-2.216372
-2.159914,-2.219425
-2.159914,-2.216372
-2.16022,-2.217288
-2.159914,-2.216983
-2.157778,-2.218815
-2.157473,-2.217288
-2.161135,-2.220646
-2.156252,-2.218815
-2.153811,-2.220646
-2.154421,-2.220646
-2.157473,-2.216983
-2.155642,-2.216372
-2.154421,-2.218509
-2.156252,-2.216983
-2.156252,-2.21973
-2.153201,-2.218815
-2.156558,-2.218204
-2.156558,-2.218509
-2.157778,-2.216983
-2.155032,-2.217288
-2.156558,-2.217288
-2.158083,-2.218509
-2.158389,-2.216678
-2.159609,-2.216678
-2.155947,-2.219425
-2.159609,-2.218815
-2.158999,-2.218509
-2.158083,-2.21912
-2.16022,-2.218204
-2.158083,-2.221256
-2.161746,-2.223392
-2.162356,-2.221256
-2.160525,-2.220036
-2.160525,-2.21973
-2.168154,-2.219425
-2.166323,-2.223087
-2.166628,-2.219425
-2.168154,-2.221256
-2.16968,-2.220036
-2.168154,-2.221561
-2.16968,-2.221561
-2.171816,-2.222172
-2.172122,-2.220646
-2.16907,-2.227055
-2.174563,-2.223698
-2.174563,-2.222172
-2.176394,-2.222477
-2.178226,-2.221867
-2.178531,-2.225224
-2.178226,-2.223087
-2.181277,-2.222477
-2.183414,-2.224613
-2.185245,-2.226139
-2.184329,-2.224308
-2.18555,-2.223392
-2.185245,-2.226444
-2.188296,-2.226444
-2.184329,-2.225834
-2.189822,-2.226749
-2.190433,-2.225834
-2.191043,-2.226749
-2.194095,-2.226139
-2.191043,-2.225529
-2.199283,-2.224308
-2.197452,-2.228886
-2.202945,-2.228886
-2.197146,-2.229801
-2.198672,-2.229801
-2.201419,-2.228886
-2.199588,-2.229191
-2.204471,-2.230717
-2.205997,-2.22797
-2.207523,-2.227665
-2.205997,-2.230717
-2.207218,-2.230412
-2.206913,-2.232243
-2.213321,-2.229801
-2.210269,-2.228275
-2.211795,-2.232853
-2.215457,-2.232548
-2.219425,-2.230106
-2.216068,-2.232243
-2.220035,-2.233158
-2.217899,-2.232853
-2.221256,-2.233158
-2.216678,-2.233158
-2.220035,-2.232548
-2.223087,-2.2356
-2.21973,-2.232548
-2.222171,-2.234684
-2.22034,-2.234074
-2.223392,-2.234684
-2.224308,-2.238041
-2.227664,-2.237125
-2.224613,-2.235294
-2.227359,-2.23621
-2.229496,-2.23682
-2.231021,-2.238651
-2.229496,-2.235294
-2.231632,-2.23682
-2.231937,-2.237125
-2.231632,-2.237431
-2.233463,-2.239262
-2.234989,-2.238041
-2.23621,-2.237125
-2.237125,-2.23621
-2.238651,-2.23621
-2.239262,-2.237125
-2.238956,-2.240177
-2.243839,-2.239262
-2.243839,-2.23682
-2.243229,-2.238651
-2.244144,-2.238346
-2.245365,-2.239262
-2.247807,-2.240788
-2.250553,-2.240177
-2.249027,-2.241398
-2.249027,-2.238651
-2.251163,-2.237736
-2.252079,-2.240177
-2.252384,-2.240177
-2.2533,-2.239872
-2.25452,-2.240177
-2.250858,-2.240788
-2.255741,-2.241703
-2.255131,-2.240788
-2.259098,-2.239567
-2.25452,-2.239872
-2.259708,-2.242313
-2.256962,-2.239567
-2.26215,-2.242313
-2.258793,-2.241703
-2.26276,-2.243229
-2.260014,-2.242924
-2.264591,-2.243229
-2.263676,-2.242619
-2.264286,-2.242008
-2.260319,-2.242008
-2.26215,-2.24445
-2.262455,-2.245975
-2.263676,-2.244755
-2.266118,-2.242313
-2.263676,-2.242924
-2.26215,-2.245365
-2.268254,-2.243839
-2.266728,-2.244144
-2.264896,-2.246281
-2.266728,-2.246586
-2.265812,-2.244755
-2.271,-2.246281
-2.268559,-2.246586
-2.268559,-2.245975
-2.268864,-2.245365
-2.27039,-2.243839
-2.267949,-2.245365
-2.26978,-2.247501
-2.268559,-2.246891
-2.271,-2.246281
-2.271306,-2.24506
-2.271916,-2.246281
-2.271916,-2.246586
-2.274357,-2.245975
-2.273442,-2.246586
-2.273747,-2.245975
-2.274968,-2.246891
-2.274357,-2.247196
-2.273747,-2.246586
-2.275578,-2.247196
-2.274968,-2.246891
-2.276188,-2.246586
-2.275883,-2.247196
-2.278019,-2.247501
-2.276188,-2.247196
-2.276494,-2.247501
-2.276188,-2.248722
-2.275578,-2.249027
-2.280461,-2.247196
-2.277714,-2.246586
-2.278325,-2.249332
-2.276799,-2.249638
-2.277714,-2.249943
-2.278325,-2.248722
-2.281376,-2.250858
-2.27985,-2.251774
-2.281987,-2.250858
-2.280766,-2.251469
-2.280766,-2.251163
-2.280766,-2.252384
-2.281376,-2.2533
-2.281987,-2.25452
-2.282597,-2.254215
-2.284428,-2.25391
-2.282902,-2.252384
-2.280766,-2.256046
-2.285954,-2.254826
-2.283513,-2.255436
-2.283513,-2.256962
-2.283207,-2.256351
-2.285344,-2.256657
-2.285038,-2.256046
-2.284733,-2.258793
-2.285344,-2.259403
-2.28748,-2.257877
-2.285954,-2.259098
-2.286564,-2.257572
-2.28748,-2.260319
-2.28748,-2.260319
-2.287785,-2.257572
-2.289616,-2.260014
-2.28809,-2.261234
-2.289311,-2.261845
-2.286564,-2.263065
-2.290226,-2.260929
-2.291142,-2.26276
-2.288701,-2.263676
-2.291142,-2.263981
-2.289616,-2.263676
-2.289006,-2.26276
-2.291447,-2.260319
-2.292058,-2.26276
-2.292363,-2.263981
-2.290532,-2.265507
-2.291752,-2.264896
-2.291447,-2.264591
-2.292363,-2.265507
-2.291447,-2.265507
-2.29633,-2.263981
-2.292363,-2.265202
-2.290226,-2.266422
-2.293583,-2.264896
-2.291447,-2.266117
-2.291447,-2.267643
-2.292058,-2.266422
-2.291447,-2.265202
-2.291752,-2.264896
-2.289921,-2.264591
-2.291142,-2.265202
-2.291447,-2.263371
-2.291752,-2.265202
-2.295109,-2.263065
-2.290226,-2.265507
-2.291447,-2.263371
-2.287785,-2.261539
-2.287785,-2.263371
-2.291142,-2.26276
-2.292668,-2.263371
-2.289006,-2.265202
-2.28748,-2.26276
-2.287175,-2.263981
-2.285649,-2.261234
-2.282597,-2.261845
-2.285038,-2.263065
-2.286564,-2.26276
-2.283207,-2.261234
-2.283207,-2.26276
-2.277409,-2.263065
-2.278325,-2.263065
-2.27863,-2.260624
-2.279545,-2.260624
-2.276494,-2.261539
-2.275273,-2.259403
-2.271611,-2.258793
-2.273442,-2.260624
-2.272526,-2.256046
-2.268254,-2.256962
-2.268864,-2.255741
-2.265812,-2.258793
-2.261234,-2.254826
-2.264286,-2.254826
-2.257572,-2.25391
-2.252995,-2.253605
-2.252384,-2.25391
-2.250248,-2.253605
-2.250248,-2.254215
-2.246586,-2.25391
-2.24506,-2.2533
-2.243229,-2.252995
-2.238956,-2.252995
-2.238346,-2.249027
-2.235905,-2.250248
-2.233768,-2.248417
-2.233768,-2.247196
-2.22797,-2.248722
-2.227664,-2.248417
-2.224918,-2.248722
-2.223087,-2.245975
-2.217288,-2.243229
-2.216678,-2.242924
-2.214847,-2.245975
-2.213932,-2.24506
-2.209659,-2.240177
-2.204166,-2.240788
-2.202945,-2.241398
-2.20264,-2.239872
-2.202029,-2.240482
-2.197757,-2.241398
-2.1944,-2.238346
-2.191348,-2.239262
-2.192264,-2.235294
-2.185855,-2.23682
-2.185245,-2.23621
-2.181277,-2.235294
-2.179446,-2.235294
-2.176089,-2.2356
-2.174258,-2.232853
-2.174258,-2.231632
-2.168154,-2.232243
-2.170596,-2.230106
-2.162661,-2.232853
-2.164187,-2.228886
-2.16022,-2.229191
-2.161135,-2.229191
-2.151675,-2.229191
-2.152895,-2.228886
-2.149844,-2.225834
-2.149844,-2.224613
-2.145571,-2.228886
-2.146792,-2.223087
-2.14374,-2.225834
-2.141604,-2.225834
-2.138857,-2.223698
-2.139162,-2.224613
-2.138857,-2.223392
-2.137636,-2.221867
-2.134584,-2.221256
-2.130007,-2.21973
-2.130312,-2.220646
-2.125734,-2.21912
-2.125124,-2.221561
-2.123598,-2.21973
-2.123903,-2.21912
-2.122072,-2.219425
-2.120852,-2.219425
-2.118105,-2.216983
-2.117495,-2.216983
-2.115969,-2.213931
-2.114748,-2.214847
-2.10956,-2.217288
-2.113222,-2.216372
-2.109865,-2.216067
-2.106508,-2.214236
-2.108644,-2.214847
-2.108644,-2.213016
-2.10956,-2.213931
-2.102235,-2.214847
-2.101015,-2.213016
-2.104982,-2.211795
-2.104372,-2.209964
-2.096742,-2.2121
-2.096132,-2.209659
-2.098878,-2.208438
-2.097353,-2.210574
-2.093996,-2.206912
-2.09308,-2.206302
-2.09369,-2.209048
-2.09247,-2.209964
-2.09308,-2.20386
-2.089418,-2.205081
-2.090333,-2.206302
-2.087892,-2.205997
-2.088808,-2.204471
-2.085145,-2.205081
-2.085756,-2.203555
-2.085145,-2.200198
-2.08423,-2.206302
-2.085756,-2.203555
-2.080568,-2.203555
-2.084535,-2.202029
-2.075685,-2.20264
-2.081789,-2.198672
-2.081483,-2.199283
-2.083925,-2.198977
-2.078737,-2.200809
-2.082399,-2.196841
-2.079652,-2.201114
-2.082399,-2.198367
-2.079347,-2.198977
-2.079347,-2.201419
-2.082094,-2.201114
-2.082399,-2.200809
-2.083314,-2.201419
-2.083314,-2.199893
-2.086061,-2.201419
-2.085145,-2.200198
-2.082399,-2.199893
-2.085145,-2.198367
-2.085756,-2.199893
-2.080568,-2.196841
-2.082704,-2.197757
-2.081483,-2.201114
-2.088197,-2.199893
-2.083925,-2.196536
-2.085756,-2.195621
-2.089113,-2.198977
-2.085756,-2.198367
-2.085145,-2.198367
-2.086977,-2.199893
-2.087282,-2.196231
-2.086977,-2.195315
-2.086977,-2.195926
-2.091859,-2.198977
-2.091249,-2.195621
-2.087282,-2.199283
-2.089113,-2.200198
-2.090944,-2.198062
-2.088502,-2.198672
-2.093385,-2.198672
-2.093996,-2.198672
-2.09308,-2.198367
-2.09247,-2.199283
-2.093996,-2.199893
-2.095216,-2.201419
-2.096437,-2.199283
-2.098573,-2.199283
-2.099794,-2.200809
-2.097658,-2.199893
-2.098573,-2.198367
-2.098878,-2.197452
-2.097658,-2.195315
-2.097658,-2.196841
-2.098268,-2.202029
-2.097658,-2.198672
-2.099489,-2.198062
-2.102846,-2.199893
-2.104982,-2.199893
-2.103151,-2.198977
-2.104372,-2.201419
-2.104677,-2.201419
-2.109254,-2.198977
-2.108034,-2.200809
-2.111391,-2.20325
-2.115969,-2.20264
-2.10956,-2.201419
-2.114748,-2.20264
-2.116884,-2.20386
-2.119326,-2.203555
-2.120546,-2.204471
-2.11902,-2.205997
-2.11902,-2.206912
-2.123293,-2.206912
-2.123598,-2.205691
-2.125429,-2.208438
-2.127871,-2.209964
-2.128481,-2.205997
-2.130312,-2.209048
-2.129702,-2.209048
-2.130922,-2.205997
-2.132143,-2.209048
-2.133364,-2.209964
-2.131227,-2.211795
-2.137941,-2.207217
-2.141299,-2.21271
-2.140078,-2.209659
-2.135805,-2.210879
-2.137026,-2.213626
-2.137331,-2.209353
-2.135195,-2.210879
-2.137026,-2.210879
-2.130007,-2.209659
-2.128786,-2.216067
-2.122988,-2.209964
-2.122683,-2.213626
-2.123903,-2.211795
-2.124208,-2.2121
-2.12604,-2.210574
-2.122072,-2.214541
-2.123293,-2.210574
-2.120852,-2.211795
-2.119326,-2.215457
-2.126345,-2.208438
-2.125124,-2.213626
-2.122072,-2.213016
-2.125429,-2.21149
-2.122683,-2.210879
-2.119631,-2.21149
-2.120241,-2.210574
-2.116579,-2.205386
-2.113832,-2.204471
-2.107423,-2.201419
-2.10132,-2.199283
-2.097353,-2.200198
-2.089113,-2.197757
-2.081789,-2.199893
-2.073243,-2.190433
-2.070497,-2.192874
-2.056764,-2.188907
-2.049134,-2.184024
-2.044556,-2.178836
-2.036622,-2.182803
-2.031434,-2.175784
-2.028992,-2.170901
-2.021973,-2.168765
-2.014343,-2.166629
-2.006714,-2.167544
-2.007935,-2.161441
-1.996643,-2.156863
-1.992676,-2.157474
-1.98291,-2.155031
-1.975891,-2.15259
-1.966125,-2.148012
-1.960326,-2.145266
-1.948424,-2.140383
-1.945983,-2.139162
-1.929198,-2.133059
-1.929503,-2.126955
-1.918822,-2.128481
-1.908141,-2.131227
-1.905088,-2.12604
-1.897459,-2.122683
-1.889524,-2.122377
-1.887388,-2.119936
-1.876707,-2.115969
-1.871214,-2.10956
-1.858702,-2.110781
-1.851683,-2.103456
-1.846189,-2.102541
-1.837644,-2.10071
-1.832456,-2.098574
-1.820249,-2.097048
-1.816892,-2.091249
-1.807126,-2.089723
-1.804379,-2.087281
-1.79614,-2.086671
-1.78729,-2.080567
-1.783628,-2.080262
-1.778133,-2.080567
-1.775692,-2.082093
-1.768063,-2.073853
-1.758907,-2.071717
-1.756466,-2.070802
-1.750973,-2.06836
-1.747005,-2.063783
-1.743038,-2.071717
-1.740292,-2.065919
-1.739376,-2.064393
-1.735104,-2.062562
-1.723507,-2.062562
-1.724117,-2.059815
-1.714961,-2.054017
-1.714046,-2.056153
-1.707026,-2.054627
-1.708552,-2.052186
-1.705501,-2.048829
-1.698787,-2.046998
-1.699397,-2.050965
-1.690852,-2.047914
-1.689326,-2.046388
-1.68658,-2.042726
-1.682612,-2.040589
-1.681697,-2.045777
-1.678035,-2.043336
-1.672847,-2.038758
-1.672847,-2.038453
-1.66888,-2.036622
-1.666438,-2.035401
-1.667048,-2.035401
-1.663386,-2.031128
-1.656978,-2.030212
-1.653315,-2.029602
-1.649958,-2.023804
-1.648432,-2.02655
-1.64599,-2.024414
-1.642633,-2.022278
-1.638666,-2.019226
-1.636835,-2.0177
-1.629206,-2.013733
-1.629511,-2.01709
-1.625238,-2.010986
-1.618525,-2.010071
-1.61944,-2.010986
-1.609369,-2.007935
-1.611811,-2.010071
-1.610285,-2.006714
-1.608149,-2.004883
-1.597773,-2.002441
-1.602655,-2.002441
-1.598383,-2.001221
-1.596552,-1.999084
-1.595331,-1.998779
-1.590142,-1.991455
-1.584954,-1.994507
-1.588311,-1.995117
-1.578546,-1.992371
-1.581597,-1.99054
-1.576409,-1.990234
-1.570306,-1.983215
-1.567864,-1.987183
-1.570916,-1.984436
-1.560235,-1.978638
-1.558099,-1.981079
-1.558709,-1.976501
-1.555657,-1.979248
-1.550164,-1.97406
-1.546197,-1.97467
-1.546807,-1.971313
-1.544366,-1.975281
-1.539788,-1.968566
-1.540704,-1.96704
-1.530632,-1.96704
-1.531854,-1.964293
-1.523918,-1.963073
-1.52697,-1.961242
-1.521782,-1.957885
-1.522392,-1.95819
-1.514763,-1.959716
-1.514458,-1.956664
-1.513237,-1.956969
-1.512321,-1.952392
-1.510185,-1.952086
-1.501945,-1.951476
-1.504692,-1.949035
-1.498589,-1.946288
-1.503777,-1.945983
-1.502861,-1.948424
-1.50164,-1.945067
-1.498283,-1.947509
-1.495842,-1.942931
-1.495842,-1.943542
-1.494011,-1.944152
-1.493401,-1.938964
-1.491264,-1.9411
-1.487907,-1.938354
-1.484856,-1.937743
-1.479973,-1.938354
-1.476311,-1.934997
-1.475395,-1.934081
-1.471428,-1.934081
-1.469902,-1.929809
-1.465629,-1.930724
-1.462272,-1.928283
-1.456779,-1.9234
-1.453422,-1.925231
-1.449454,-1.923095
-1.449759,-1.919738
-1.444571,-1.918517
-1.44152,-1.91455
-1.438468,-1.915771
-1.435416,-1.916076
-1.435111,-1.91455
-1.430228,-1.91516
-1.428092,-1.913329
-1.428092,-1.911193
-1.427787,-1.912719
-1.418937,-1.909667
-1.421988,-1.90631
-1.416495,-1.906004
-1.411918,-1.905088
-1.411613,-1.900511
-1.40795,-1.899595
-1.408561,-1.904478
-1.405508,-1.903563
-1.399405,-1.902952
-1.402151,-1.897459
-1.396658,-1.897459
-1.394827,-1.896849
-1.399405,-1.895933
-1.389334,-1.893492
-1.391775,-1.896544
-1.387808,-1.896849
-1.386587,-1.893492
-1.383841,-1.892576
-1.380789,-1.895323
-1.384756,-1.892271
-1.379568,-1.895323
-1.378653,-1.89044
-1.377737,-1.88983
-1.379263,-1.88983
-1.384146,-1.892881
-1.37499,-1.891966
-1.374685,-1.889524
-1.37377,-1.88983
-1.372854,-1.887693
-1.370413,-1.892881
-1.376822,-1.89105
-1.377127,-1.888609
-1.375296,-1.89105
-1.369192,-1.889524
-1.371634,-1.89044
-1.374075,-1.891356
-1.377432,-1.890745
-1.375296,-1.892881
-1.377127,-1.891356
-1.371634,-1.892271
-1.374075,-1.892271
-1.374075,-1.889524
-1.380484,-1.891356
-1.377127,-1.895933
-1.380178,-1.890745
-1.378347,-1.893797
-1.380178,-1.893492
-1.378347,-1.895323
-1.380484,-1.896544
-1.385061,-1.893797
-1.378347,-1.895018
-1.390249,-1.898985
-1.386587,-1.897764
-1.388418,-1.897154
-1.394522,-1.894712
-1.394522,-1.898069
-1.392996,-1.898985
-1.394522,-1.898069
-1.40093,-1.898069
-1.396658,-1.896849
-1.40032,-1.898069
-1.401541,-1.899595
-1.404593,-1.89929
-1.405813,-1.901121
-1.410697,-1.89929
-1.414969,-1.904783
-1.41558,-1.902342
-1.419852,-1.905088
-1.423514,-1.905088
-1.421073,-1.906615
-1.42443,-1.904783
-1.427176,-1.906004
-1.429313,-1.908141
-1.432975,-1.908446
-1.433585,-1.908141
-1.438468,-1.90631
-1.435111,-1.907531
-1.442435,-1.909057
-1.440909,-1.909362
-1.447623,-1.913024
-1.454032,-1.912108
-1.454642,-1.91455
-1.456168,-1.914245
-1.463492,-1.915465
-1.465323,-1.916686
-1.467155,-1.913634
-1.4757,-1.918212
-1.474785,-1.916076
-1.477837,-1.920653
-1.48455,-1.918822
-1.490044,-1.925841
-1.497368,-1.924621
-1.500114,-1.927672
-1.502556,-1.927367
-1.516594,-1.93225
-1.519035,-1.937133
-1.523613,-1.938659
-1.533074,-1.937743
-1.538568,-1.938964
-1.548638,-1.945983
-1.548944,-1.950561
-1.561456,-1.952697
-1.571527,-1.955443
-1.579461,-1.956054
-1.589227,-1.956664
-1.595636,-1.960326
-1.607233,-1.967345
-1.613031,-1.968261
-1.626764,-1.97467
-1.631342,-1.976501
-1.63653,-1.980164
-1.647516,-1.983521
-1.653315,-1.986877
-1.658504,-1.989624
-1.669185,-1.989319
-1.66949,-1.995117
-1.6701,-1.995117
-1.679866,-1.996033
-1.684749,-1.997253
-1.685054,-2.001526
-1.694819,-1.99939
-1.700618,-2.006104
-1.703975,-2.003052
-1.706111,-2.00824
-1.714351,-2.007935
-1.718013,-2.014038
-1.721371,-2.012207
-1.723812,-2.019531
-1.732357,-2.020447
-1.733883,-2.021667
-1.742428,-2.023193
-1.745785,-2.024109
-1.742123,-2.026855
-1.747921,-2.027161
-1.750362,-2.02533
-1.756161,-2.028381
-1.758297,-2.030823
-1.760128,-2.031739
-1.76318,-2.032655
-1.764095,-2.034181
-1.765011,-2.03357
-1.767147,-2.036622
-1.769283,-2.038453
-1.776302,-2.033265
-1.774166,-2.037232
-1.77203,-2.038453
-1.778744,-2.038453
-1.779354,-2.036927
-1.776608,-2.035707
-1.772945,-2.036927
-1.775387,-2.036927
-1.776913,-2.036317
-1.779354,-2.039979
-1.779354,-2.040284
-1.782102,-2.043031
-1.781185,-2.039063
-1.78088,-2.038453
-1.782102,-2.040895
-1.784543,-2.043031
-1.786679,-2.043946
-1.790036,-2.045167
-1.786984,-2.043031
-1.791867,-2.044862
-1.790647,-2.043946
-1.794919,-2.044251
-1.791562,-2.044862
-1.791257,-2.047914
-1.79614,-2.046998
-1.794003,-2.043641
-1.793393,-2.043031
-1.790952,-2.044251
-1.796445,-2.043031
-1.789121,-2.048219
-1.798276,-2.047914
-1.801938,-2.044862
-1.798276,-2.045472
-1.800412,-2.045167
-1.803464,-2.047914
-1.801938,-2.046082
-1.80499,-2.044862
-1.800412,-2.051576
-1.800412,-2.05066
-1.80499,-2.048524
-1.809567,-2.045777
-1.808957,-2.05066
-1.804685,-2.047608
-1.807126,-2.047914
-1.807736,-2.049439
-1.808042,-2.052796
-1.808042,-2.052796
-1.811704,-2.054322
-1.817197,-2.056764
-1.814145,-2.054322
-1.816586,-2.054322
-1.819638,-2.052491
-1.818112,-2.056153
-1.822995,-2.056153
-1.827878,-2.0589
-1.828183,-2.062257
-1.834897,-2.05951
-1.834897,-2.059205
-1.837949,-2.064088
-1.846189,-2.064393
-1.843747,-2.060121
-1.848021,-2.070191
-1.853819,-2.065919
-1.856565,-2.06836
-1.858091,-2.06836
-1.859312,-2.070497
-1.860228,-2.072938
-1.866331,-2.075074
-1.872435,-2.075074
-1.876402,-2.078126
-1.877012,-2.077821
-1.875792,-2.077516
-1.878843,-2.077821
-1.885252,-2.085145
-1.894407,-2.078126
-1.888914,-2.080873
-1.894407,-2.08545
-1.900511,-2.089417
-1.90692,-2.089417
-1.902647,-2.085755
-1.909057,-2.092164
-1.909667,-2.092774
-1.909667,-2.097048
-1.913634,-2.092164
-1.916991,-2.094606
-1.924315,-2.096743
-1.924926,-2.097048
-1.929809,-2.101015
-1.934691,-2.100405
-1.939574,-2.106203
-1.939574,-2.107729
-1.941405,-2.105593
-1.945067,-2.109865
-1.952392,-2.108644
-1.95819,-2.108644
-1.955443,-2.107119
-1.954528,-2.110476
-1.962462,-2.113527
-1.96704,-2.117189
-1.971008,-2.113222
-1.971008,-2.115664
-1.972839,-2.120546
-1.970703,-2.119631
-1.978333,-2.123293
-1.977417,-2.124819
-1.979858,-2.122072
-1.978027,-2.121157
-1.972839,-2.119326
-1.980469,-2.119631
-1.984741,-2.122072
-1.9823,-2.126955
-1.983215,-2.127565
-1.984436,-2.124514
-1.984131,-2.130312
-1.99115,-2.130312
-1.986877,-2.129396
-1.994507,-2.12665
-1.992065,-2.127565
-2.003967,-2.130922
-2.003357,-2.134279
-2.005798,-2.132143
-2.008545,-2.13489
-2.011292,-2.13611
-2.012512,-2.137331
-2.01709,-2.138857
-2.023804,-2.141909
-2.025025,-2.146791
-2.02472,-2.14435
-2.032044,-2.143435
-2.032044,-2.147402
-2.029603,-2.146486
-2.031128,-2.146791
-2.028382,-2.147097
-2.032044,-2.151674
-2.04181,-2.148317
-2.039979,-2.152895
-2.043335,-2.149233
-2.037842,-2.151979
-2.041199,-2.153811
-2.046998,-2.153505
-2.046387,-2.156253
-2.045166,-2.155336
-2.053407,-2.154116
-2.054933,-2.156558
-2.054627,-2.156558
-2.054933,-2.154421
-2.05127,-2.154421
-2.058595,-2.16083
-2.057984,-2.157168
-2.061952,-2.158999
-2.065614,-2.16083
-2.06714,-2.162051
-2.071717,-2.159915
-2.072938,-2.163577
-2.071107,-2.163882
-2.078737,-2.162967
-2.078737,-2.162967
-2.074769,-2.165103
-2.077821,-2.165103
-2.082399,-2.166934
-2.085145,-2.166324
-2.092775,-2.169681
-2.090944,-2.170291
-2.087892,-2.172732
-2.090944,-2.172427
-2.097353,-2.172122
-2.096132,-2.172732
-2.100404,-2.177005
-2.098878,-2.177615
-2.101015,-2.178836
-2.095216,-2.177005
-2.100404,-2.176089
-2.100404,-2.17792
-2.102235,-2.179751
-2.105897,-2.182803
